Date	0-10	15-10	30-10	45-10	60-10	75-10	90-10	105-10	120-10	135-10	150-10	165-10	180-10	195-10	210-10	225-10	240-10	255-10	270-10	285-10	300-10	315-10	330-10	345-10	0-20	15-20	30-20	45-20	60-20	75-20	90-20	105-20	120-20	135-20	150-20	165-20	180-20	195-20	210-20	225-20	240-20	255-20	270-20	285-20	300-20	315-20	330-20	345-20	0-30	15-30	30-30	45-30	60-30	75-30	90-30	105-30	120-30	135-30	150-30	165-30	180-30	195-30	210-30	225-30	240-30	255-30	270-30	285-30	300-30	315-30	330-30	345-30
12-11	591.5965	594.4665	595.7756	595.7045	594.1531	591.1413	586.8511	581.3412	575.2101	568.8694	562.7506	557.2761	552.8293	549.7249	548.1856	548.3224	550.1261	553.4677	558.1089	563.7215	569.9125	576.2546	582.3157	587.4718	592.2807	597.4637	599.9974	599.8564	597.0516	591.4239	582.7472	571.8480	559.6664	547.0056	534.7239	523.6789	514.6644	508.3454	505.1988	505.4663	509.1302	515.9140	525.3103	536.6276	549.0531	561.7191	573.7654	584.2068	580.4342	588.7548	592.7223	592.4651	587.9302	578.6845	565.5168	549.3574	531.2105	512.2465	493.7425	477.0032	463.2654	453.5878	448.7439	449.1322	454.7269	465.0798	479.3728	496.5092	515.2247	534.1985	552.1511	567.9233
12-12	600.5645	598.8928	596.0974	592.3089	587.4555	582.1039	576.6841	571.5661	567.1033	563.6073	561.3246	560.4174	560.9508	562.8871	566.0897	570.3326	575.3184	580.7009	586.1107	591.0251	595.1783	598.2807	600.2208	600.9787	601.3804	598.3016	592.7904	584.7701	575.0132	564.3651	553.5368	543.2680	534.2769	527.2058	522.5738	520.7235	521.7946	525.7097	532.1798	540.7337	550.7514	561.5262	572.3132	582.3839	590.7446	597.0338	600.7396	602.1929	590.3790	585.2497	576.1439	563.9655	549.4725	533.5910	517.3653	501.9060	488.3055	477.5637	470.4959	467.6540	469.2660	475.2101	485.0263	497.9662	513.0674	529.2425	545.3700	560.3651	573.2574	583.1199	589.2714	591.7390
12-13	559.6602	553.3960	546.3713	539.0565	531.9487	525.5385	520.2755	516.5332	514.5812	514.5607	516.4736	520.1823	525.4208	531.8166	538.9207	546.2415	553.2803	559.5649	564.6794	568.2898	570.1623	570.1769	568.3330	564.7500	559.5897	547.2285	533.3008	518.7192	504.4688	491.5441	480.8765	473.2581	469.2689	469.2183	473.1122	480.6524	491.2665	504.1659	518.4179	533.0235	546.9914	559.4019	569.4445	576.1148	579.5743	579.6143	576.2344	569.5950	547.0292	528.7623	508.0763	486.2913	464.8634	445.3006	429.0542	417.3900	411.2541	411.1597	417.1195	428.6431	444.7990	464.3265	485.7697	507.6089	528.3740	546.7306	561.5475	571.5480	576.6198	576.6791	571.7270	561.7551
12-14	518.0048	507.3123	496.4021	486.0202	476.8942	469.6785	464.9015	462.9183	463.8779	467.7091	474.1264	482.6578	492.6864	503.5027	514.3600	524.5279	533.3336	540.2091	544.7180	546.5770	545.6705	542.0556	535.9593	527.7677	514.6742	493.4811	471.6715	450.7301	432.1585	417.3587	407.4994	403.3873	405.3667	413.2746	426.4616	443.8730	464.1711	485.8704	507.4629	527.5226	544.7776	558.1779	566.9308	570.5300	568.7710	561.7566	549.8930	533.8779	499.6068	468.1449	435.4645	403.7633	375.3639	352.5321	337.2220	330.8058	333.8751	346.1542	366.5363	393.2462	424.0917	456.7347	488.9055	518.5404	543.8577	563.4153	576.1433	581.1638	578.7543	568.6186	551.3321	527.8903
12-15	422.6285	408.6088	395.0413	382.8786	373.0085	366.1738	362.9016	363.4483	367.7715	375.5351	386.1444	398.8072	412.6075	426.5853	439.7945	451.3791	460.6036	466.8995	469.8846	469.3802	465.4167	458.2338	448.2700	436.1434	414.3439	386.3632	358.9217	334.0019	313.5498	299.2683	292.3936	293.5339	302.5908	318.7714	340.6897	366.5479	394.3662	422.1771	448.1618	470.7232	488.5523	500.6541	506.3738	505.4034	497.7966	483.9684	464.6746	441.0019	396.1997	354.3591	312.7588	274.5382	242.9845	220.9823	210.4412	212.1693	226.0487	250.9878	284.7690	324.3236	366.3478	407.7927	446.0515	478.9519	504.7655	522.2036	530.4169	529.0190	518.0816	498.1311	470.1519	435.5578
12-16	312.4072	295.8263	280.4507	267.4112	257.7003	252.0751	250.9801	254.5024	262.3643	273.9493	288.3637	304.5294	321.2832	337.4788	352.0591	364.1131	372.9137	377.9435	378.9118	375.7636	368.6811	358.0777	344.5847	329.0304	297.7138	264.3435	233.0023	206.2530	186.3716	174.9366	172.7152	179.8394	195.8738	219.6374	249.1433	281.9018	315.3639	347.2194	375.5121	398.6526	415.4160	424.9487	426.7759	420.8096	407.3488	387.0745	361.0394	330.6595	275.3474	225.2885	178.3544	139.8027	113.8062	100.8755	98.6002	106.1423	125.7502	158.7178	202.3857	251.6469	301.5709	348.4265	389.5086	422.7883	446.7409	460.3067	462.8981	454.4077	435.2100	406.1521	368.5429	324.1605
12-17	174.8760	157.6943	142.6450	130.8492	123.1204	119.9245	121.4315	127.5648	137.9746	151.9741	168.5401	186.4191	204.2906	220.9084	235.1925	246.2735	253.5105	256.5002	255.0788	249.3251	239.5583	226.3356	210.4455	192.8947	153.8071	120.0489	91.9832	72.5174	62.0492	58.5017	60.0839	67.7386	83.8520	109.0759	141.2412	176.7012	211.9284	244.1797	271.4713	292.3835	305.9278	311.4950	308.8414	298.0865	279.7136	254.5750	223.9252	189.5213	128.6163	82.2627	55.1054	51.8883	51.9098	51.9222	51.9245	51.9170	52.6638	69.3429	110.6165	162.0755	213.7907	260.5127	299.5042	329.0921	348.1422	355.9458	352.2174	337.1013	311.1666	275.3980	231.2462	180.9534
12-18	52.8464	42.8871	35.9242	31.9177	30.2413	30.0353	31.3951	34.5745	40.7235	49.9430	61.6932	74.8624	88.1432	100.3223	110.4155	117.6993	121.6980	122.1657	119.0747	112.6146	103.2005	91.4894	78.3965	65.0815	37.3412	28.4479	27.9708	27.9831	27.9912	27.9945	27.9929	27.9864	27.9757	33.3921	52.0703	77.4200	103.7890	127.6778	147.0937	160.8851	168.3810	169.2491	163.4542	151.2544	133.2276	110.3778	84.4239	58.3910	28.7462	28.1863	28.2095	28.2158	28.2158	28.2158	28.2158	28.2158	28.2150	28.1954	42.2368	77.7255	116.3266	150.7348	178.2211	197.5375	207.9772	209.1774	201.1015	184.0374	158.6032	125.8646	87.9852	50.5682
12-19	1.3328	1.3336	1.3342	1.3347	1.3350	1.3350	1.3348	1.3344	1.3337	1.5079	2.2324	3.3911	4.6817	5.9034	6.9027	7.5748	7.8569	7.7252	7.1906	6.3013	5.1460	3.8599	2.6274	1.6687	1.3778	1.3794	1.3795	1.3795	1.3795	1.3795	1.3795	1.3795	1.3795	1.3783	2.0431	4.4186	7.2157	9.8014	11.8525	13.2009	13.7603	13.4988	12.4313	10.6231	8.2069	5.4359	2.8044	1.3759	1.3851	1.3854	1.3854	1.3854	1.3854	1.3854	1.3854	1.3854	1.3854	1.3854	1.8153	5.3535	9.6095	13.4170	16.3669	18.2826	19.0729	18.7026	17.1889	14.6021	11.0805	6.9153	2.8878	1.3824
12-20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12-21	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12-22	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12-23	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
